"from","to","r","t","p.value","FDR","Type"
"CRO-05G014340","CRO-07G022150",0.985952031054102,21.283170085482777,8.653590285151669e-12,7.307710887507937e-9,"co-expressed"
"CRO-05G015990","CRO-07G022150",0.9368037281297696,9.654543662415746,1.350631707147504e-7,2.211156828955181e-5,"co-expressed"
"CRO-05G017150","CRO-07G022150",0.9123000023361836,8.032145157048548,1.07002683510948e-6,1.252493068235748e-4,"co-expressed"
"CRO-05G023030","CRO-07G022150",0.97103895290443,14.653912516320869,9.203050585843329e-10,3.3920461335859253e-7,"co-expressed"
"CRO-06G024600","CRO-07G022150",0.9651678131623092,13.301000653463774,3.012027235992319e-9,9.13292297190041e-7,"co-expressed"
"CRO-06G024630","CRO-07G022150",0.8811123312824155,6.717801774581937,7.1553225312070864e-6,5.985721693470028e-4,"co-expressed"
"CRO-06G029240","CRO-07G022150",0.9385517169001112,9.804745208612923,1.1303449604708422e-7,1.903656472868138e-5,"co-expressed"
"CRO-01G032400","CRO-08G000290",0.7880716308658171,4.61583595410585,2.4179006400450436e-4,0.009159612223112243,"co-expressed"
"CRO-01G032400","CRO-08G000430",0.808179658870079,4.94779243734005,1.3323930550228116e-4,0.00586836323567377,"co-expressed"
"CRO-03G003560","CRO-08G000430",0.9850328814400313,20.604849754791918,1.3036161052531911e-11,1.0214519053818774e-8,"co-expressed"
"CRO-03G003570","CRO-08G000430",0.939831830517039,9.918737247645106,9.888708148039841e-8,1.702294260062652e-5,"co-expressed"
"CRO-03G003800","CRO-08G000430",0.9672097264848384,13.730756966790837,2.0439446481256415e-9,6.609175531622483e-7,"co-expressed"
"CRO-03G019430","CRO-08G000430",0.9623844079406634,12.771569207619866,4.93119708673668e-9,1.3831518951667887e-6,"co-expressed"
"CRO-03G030600","CRO-08G000430",0.9683237268614325,13.982246242879658,1.6370649714629253e-9,5.503166024604669e-7,"co-expressed"
"CRO-03G030620","CRO-08G000430",0.9830374986414258,19.325527173753798,2.92655836605578e-11,1.9865886237667007e-8,"co-expressed"
"CRO-03G032330","CRO-08G000430",0.7934990191535697,4.701175230154708,2.0716866789650802e-4,0.008165386760583536,"co-expressed"
"CRO-03G032340","CRO-08G000430",0.9938507237751982,32.36193739252439,4.104620533654358e-14,1.0348009593276901e-10,"co-expressed"
"CRO-04G013510","CRO-08G000430",0.9913318078220071,27.20536996545722,3.8004716297608006e-13,6.049689181344289e-10,"co-expressed"
"CRO-05G008760","CRO-08G000430",0.9519993607240251,11.21359809789278,2.3454787291732962e-8,5.106263458401449e-6,"co-expressed"
"CRO-05G014340","CRO-08G000430",0.9923686679354432,29.017479915551725,1.6644894210911442e-13,3.11727962563635e-10,"co-expressed"
"CRO-05G015990","CRO-08G000430",0.9380620605639068,9.762050077402787,1.1887676028597245e-7,1.985251164370372e-5,"co-expressed"
"CRO-05G017150","CRO-08G000430",0.9284908621605649,9.014875773337877,2.954962486759647e-7,4.260271375773435e-5,"co-expressed"
"CRO-05G023030","CRO-08G000430",0.9882613131437963,23.323674987200235,2.7079321537592857e-12,2.866266539690858e-9,"co-expressed"
"CRO-06G024600","CRO-08G000430",0.9594388491562021,12.270661741077992,7.992466202712986e-9,2.07851249930075e-6,"co-expressed"
"CRO-06G024630","CRO-08G000430",0.8863912857532508,6.903597150081456,5.396882481953406e-6,4.766629855902342e-4,"co-expressed"
"CRO-06G029240","CRO-08G000430",0.955603304075934,11.69320631562138,1.4246399444809529e-8,3.366969583373454e-6,"co-expressed"
"CRO-01G032400","CRO-08G000950",0.784263512264253,4.557664860523223,2.687878280445976e-4,0.009901828998211676,"co-expressed"
"CRO-03G003560","CRO-08G000950",0.8705415941528335,6.378409386995524,1.2122174104470461e-5,9.157171920742323e-4,"co-expressed"
"CRO-03G003800","CRO-08G000950",0.8268009926688161,5.29973734836474,7.196623476739408e-5,0.00367685929380704,"co-expressed"
"CRO-03G019430","CRO-08G000950",0.8719394782582685,6.421026797134766,1.1335940327273916e-5,8.677295052110282e-4,"co-expressed"
"CRO-03G030600","CRO-08G000950",0.9322782786067219,9.292197062701318,2.0939455816022485e-7,3.187255261161844e-5,"co-expressed"
"CRO-03G030620","CRO-08G000950",0.9168996048326894,8.283087197709348,7.625091658339138e-7,9.431514428507414e-5,"co-expressed"
"CRO-03G032330","CRO-08G000950",0.789203122700273,4.633386840623106,2.3420906321442564e-4,0.008944566824885548,"co-expressed"
"CRO-03G032340","CRO-08G000950",0.9068863173483342,7.759886565061859,1.5583806833770596e-6,1.713860625897639e-4,"co-expressed"
"CRO-04G013510","CRO-08G000950",0.9155158866734929,8.205539807224671,8.460214969649499e-7,1.0284908939835766e-4,"co-expressed"
"CRO-05G008760","CRO-08G000950",0.8242591295310032,5.2487488378037375,7.860162963260335e-5,0.003932835384366803,"co-expressed"
"CRO-05G014340","CRO-08G000950",0.915517663604267,8.205638221368966,8.459095482664244e-7,1.0283825913781343e-4,"co-expressed"
"CRO-05G015990","CRO-08G000950",0.7967334784261401,4.753461545395899,1.8853826536876364e-4,0.0076108633209621785,"co-expressed"
"CRO-05G017150","CRO-08G000950",0.8298078761767913,5.3613820199864435,6.471848004344545e-5,0.0033905468046564963,"co-expressed"
"CRO-05G023030","CRO-08G000950",0.9311229542431142,9.205269135835614,2.3307122547660972e-7,3.488159251468923e-5,"co-expressed"
"CRO-06G024600","CRO-08G000950",0.8656529912706152,6.234276718537876,1.5236236322615597e-5,0.0010974334976749061,"co-expressed"
"CRO-06G029240","CRO-08G000950",0.9595780707414499,12.293121850959245,7.818460846834927e-9,2.0396280514664184e-6,"co-expressed"
"CRO-03G003560","CRO-08G001030",0.9782829084196629,17.017317876184258,1.4418637107284615e-10,7.313365545960068e-8,"co-expressed"
"CRO-03G003570","CRO-08G001030",0.9669833995571204,13.681199324771232,2.1362363932367626e-9,6.854856895370646e-7,"co-expressed"
"CRO-03G003800","CRO-08G001030",0.9806766775867949,18.073814857469205,6.788021382005678e-11,3.957479806499811e-8,"co-expressed"
"CRO-03G019430","CRO-08G001030",0.9364337084083748,9.623520143411508,1.4016006140678743e-7,2.280985588012565e-5,"co-expressed"
"CRO-03G030600","CRO-08G001030",0.8393569470574622,5.5674250915596835,4.556148082238071e-5,0.002587288172470835,"co-expressed"
"CRO-03G030620","CRO-08G001030",0.8897470800661776,7.028155406344159,4.47854852210388e-6,4.0887182949799703e-4,"co-expressed"
"CRO-03G032340","CRO-08G001030",0.9512117727821684,11.115760225601324,2.602210527553082e-8,5.567943330573412e-6,"co-expressed"
"CRO-04G013510","CRO-08G001030",0.9384064203241907,9.792024790287101,1.1474237815211284e-7,1.927440582962209e-5,"co-expressed"
"CRO-05G008760","CRO-08G001030",0.9856563968351016,21.057947599362695,9.90100519757352e-12,8.144838181385992e-9,"co-expressed"
"CRO-05G014340","CRO-08G001030",0.9224439661407481,8.613447870910745,4.934620979814184e-7,6.558645771344946e-5,"co-expressed"
"CRO-05G015990","CRO-08G001030",0.9233091426573481,8.668071153974392,4.5973710980304664e-7,6.184591472634584e-5,"co-expressed"
"CRO-05G017150","CRO-08G001030",0.9046637119732234,7.654566022720006,1.8066525427236666e-6,1.9387010771707784e-4,"co-expressed"
"CRO-05G023030","CRO-08G001030",0.9350546526565469,9.510164563120814,1.6060058590925906e-7,2.5579299522475636e-5,"co-expressed"
"CRO-06G024600","CRO-08G001030",0.9082025061294081,7.823961933110674,1.425280228272147e-6,1.592554174585756e-4,"co-expressed"
"CRO-06G024630","CRO-08G001030",0.9457866645266371,10.499392880385576,5.096264689537328e-8,9.790129694616591e-6,"co-expressed"
"CRO-06G029240","CRO-08G001030",0.8313884176787546,5.394382185595578,6.115654518754845e-5,0.0032488892643612248,"co-expressed"
"CRO-02G001090","CRO-08G001640",0.9967582715796439,44.66943549405387,6.441399442894718e-16,3.985782034919104e-12,"co-expressed"
"CRO-03G003540","CRO-08G001640",0.9960777579577766,40.58906019932145,2.219219709922584e-15,1.0453570539357846e-11,"co-expressed"
"CRO-06G013360","CRO-08G001640",0.981709816616858,18.59198454146213,4.7610891798742584e-11,2.9586627539251766e-8,"co-expressed"
"CRO-06G024620","CRO-08G001640",0.9791354161627399,17.372879893911843,1.1136957554995495e-10,5.9345656907305413e-8,"co-expressed"
"CRO-03G003800","CRO-08G001730",-0.7847238638119549,-4.564624697013678,2.65399450916044e-4,0.009812441892512853,"co-expressed"
"CRO-01G032400","CRO-08G001790",0.863347462678689,6.168811787750969,1.691957484984735e-5,0.001194280765436574,"co-expressed"
"CRO-03G003560","CRO-08G001790",0.8284052329059309,5.332443495096538,6.802075434876853e-5,0.0035220811187865195,"co-expressed"
"CRO-03G003570","CRO-08G001790",0.8046305093639698,4.885912129613345,1.4873372201511533e-4,0.006372784536479629,"co-expressed"
"CRO-03G019430","CRO-08G001790",0.8238188559085509,5.240018744476496,7.980041382030963e-5,0.0039789202244562005,"co-expressed"
"CRO-03G030600","CRO-08G001790",0.9020158789204447,7.533571928908717,2.1446598176079945e-6,2.2317261599605744e-4,"co-expressed"
"CRO-03G030620","CRO-08G001790",0.8743447361616884,6.495899501805074,1.0082164091747508e-5,7.891739341011322e-4,"co-expressed"
"CRO-03G032340","CRO-08G001790",0.8499085245499821,5.815549023955972,3.0091504632454307e-5,0.001876313446380147,"co-expressed"
"CRO-04G013510","CRO-08G001790",0.8508780190469074,5.839548229611123,2.892124539378377e-5,0.0018191535334312523,"co-expressed"
"CRO-05G008760","CRO-08G001790",0.7876734014099946,4.609688362179586,2.445052952104343e-4,0.009235853847092884,"co-expressed"
"CRO-05G014340","CRO-08G001790",0.8851627176561223,6.859286065301471,5.769980607707003e-6,5.033111198885023e-4,"co-expressed"
"CRO-05G015990","CRO-08G001790",0.8796728860826588,6.669142447434307,7.709723941118365e-6,6.351933691529636e-4,"co-expressed"
"CRO-05G017150","CRO-08G001790",0.8472730913352678,5.751375953166118,3.347185107374009e-5,0.0020380769092476964,"co-expressed"
"CRO-05G023030","CRO-08G001790",0.8378279702189387,5.5333243257205424,4.82668218266101e-5,0.0027061543962984425,"co-expressed"
"CRO-06G024600","CRO-08G001790",0.7938994792662881,4.707589622385999,2.047837359201145e-4,0.008095147022703496,"co-expressed"
"CRO-06G029240","CRO-08G001790",0.8043739236018007,4.881496878115609,1.4990866597148006e-4,0.006409009541218938,"co-expressed"
"CRO-01G032400","CRO-08G002610",0.8693277568178576,6.341920915840632,1.284106827154838e-5,9.580804673769823e-4,"co-expressed"
"CRO-03G003560","CRO-08G002610",0.9558505035888747,11.728188682385396,1.3746867244559864e-8,3.268270069594499e-6,"co-expressed"
"CRO-03G003570","CRO-08G002610",0.8747115972279987,6.507495723647422,9.901466183401827e-6,7.777364744117113e-4,"co-expressed"
"CRO-03G003800","CRO-08G002610",0.9254754145020063,8.808821077726277,3.8364974830663483e-7,5.313081897476824e-5,"co-expressed"
"CRO-03G019430","CRO-08G002610",0.9458921961814356,10.5105145333357,5.0334199883541225e-8,9.686776392560863e-6,"co-expressed"
"CRO-03G030600","CRO-08G002610",0.991004229285674,26.698809956238676,4.832938111352811e-13,7.28286193668641e-10,"co-expressed"
"CRO-03G030620","CRO-08G002610",0.9893592662529728,24.51790190206897,1.4340612480295528e-12,1.7218755619333787e-9,"co-expressed"
"CRO-03G032330","CRO-08G002610",0.814215864474737,5.056644742300333,1.0993159166766524e-4,0.0050761354223583174,"co-expressed"
"CRO-03G032340","CRO-08G002610",0.9820034315953414,18.747252543630516,4.2887240871703353e-11,2.7188310747090972e-8,"co-expressed"
"CRO-04G013510","CRO-08G002610",0.9846229188931447,20.321963311822497,1.55240449683478e-11,1.1766624480221158e-8,"co-expressed"
"CRO-05G008760","CRO-08G002610",0.9071458763632425,7.772419855260032,1.5313430281625806e-6,1.689163506495358e-4,"co-expressed"
"CRO-05G014340","CRO-08G002610",0.9839974716836195,19.911354259867295,2.0086255920064535e-11,1.4562980612788214e-8,"co-expressed"
"CRO-05G015990","CRO-08G002610",0.9139017060542356,8.117346344119296,9.529692945170299e-7,1.137509584574219e-4,"co-expressed"
"CRO-05G017150","CRO-08G002610",0.915082830472246,8.181643401810216,8.736763480355022e-7,1.0562303283089779e-4,"co-expressed"
"CRO-05G023030","CRO-08G002610",0.9803226878405565,17.90564050022635,7.63167333829583e-11,4.3495606882457613e-8,"co-expressed"
"CRO-06G024600","CRO-08G002610",0.9396493794541588,9.902275875355969,1.0080758290219587e-7,1.7292008071898117e-5,"co-expressed"
"CRO-06G024630","CRO-08G002610",0.8426085257864978,5.641445351780142,4.022200739603793e-5,0.0023508913061751507,"co-expressed"
"CRO-06G029240","CRO-08G002610",0.9766565431967498,16.393260817861044,2.296616001589616e-10,1.0733846320156767e-7,"co-expressed"
"CRO-01G032400","CRO-08G003240",0.8597540983781842,6.069781802542015,1.9848427373877123e-5,0.0013548625313554404,"co-expressed"
"CRO-03G003150","CRO-08G003500",-0.7840305214732185,-4.554149843271063,2.705161117993203e-4,0.009947758949372332,"co-expressed"
"CRO-02G001090","CRO-08G004210",0.8392582943613195,5.565211455702776,4.57321756179293e-5,0.0025944736300004406,"co-expressed"
"CRO-03G003540","CRO-08G004210",0.8408254237672859,5.600597445080972,4.308206244690257e-5,0.0024789544374186645,"co-expressed"
"CRO-06G013360","CRO-08G004210",0.8160316102400528,5.090323141896992,1.0361537996279318e-4,0.004854290069491311,"co-expressed"
"CRO-06G024620","CRO-08G004210",0.8547291413418424,5.937049744257851,2.463703514513058e-5,0.0016050877290093978,"co-expressed"
"CRO-06G029250","CRO-08G004320",0.8335511345458154,5.440226609809427,5.6545373521787686e-5,0.003057177092300393,"co-expressed"
"CRO-03G003560","CRO-08G004460",0.9016163702261901,7.515719968092345,2.19995899399749e-6,2.2800404410776892e-4,"co-expressed"
"CRO-03G003570","CRO-08G004460",0.9069703800656262,7.763940226383322,1.5495808039800653e-6,1.7053918646371433e-4,"co-expressed"
"CRO-03G003800","CRO-08G004460",0.907773492616636,7.802933163053417,1.4675790534903354e-6,1.6318324077727647e-4,"co-expressed"
"CRO-03G019430","CRO-08G004460",0.8281946840496729,5.328127331675688,6.852820017896744e-5,0.0035414673510297317,"co-expressed"
"CRO-03G032340","CRO-08G004460",0.8552301934373929,5.94999776010404,2.412044083090029e-5,0.0015794608733559192,"co-expressed"
"CRO-04G013510","CRO-08G004460",0.8378494855783761,5.533801128162214,4.822785574868278e-5,0.002704407881696411,"co-expressed"
"CRO-05G008760","CRO-08G004460",0.9346958103885645,9.481239220489861,1.663107627429636e-7,2.6302523069864352e-5,"co-expressed"
"CRO-05G014340","CRO-08G004460",0.8052168747725911,4.8960313137643485,1.4607692715207102e-4,0.0062886582654850184,"co-expressed"
"CRO-05G015990","CRO-08G004460",0.8483985716630699,5.778593519068119,3.199184824347013e-5,0.00196853419548513,"co-expressed"
"CRO-05G017150","CRO-08G004460",0.8199352407438838,5.164269513883596,9.104005725814585e-5,0.0044009982868109775,"co-expressed"
"CRO-05G023030","CRO-08G004460",0.810419681816534,4.987643463079378,1.2415947289208873e-4,0.005564447211009327,"co-expressed"
"CRO-06G024600","CRO-08G004460",0.8195803378239069,5.1574574871391405,9.212882317806816e-5,0.0044396519664332045,"co-expressed"
"CRO-06G024630","CRO-08G004460",0.9469906269016917,10.628184676527178,4.417003681204119e-8,8.689330065114239e-6,"co-expressed"
"CRO-03G003560","CRO-08G005100",0.8978574065500778,7.35264869031347,2.7810531117054787e-6,2.765377414457802e-4,"co-expressed"
"CRO-03G003570","CRO-08G005100",0.916451154779145,8.257753139588266,7.887836556178615e-7,9.702614844540618e-5,"co-expressed"
"CRO-03G003800","CRO-08G005100",0.9130015914175951,8.069189056370641,1.0173563722520337e-6,1.200980827820551e-4,"co-expressed"
"CRO-03G019430","CRO-08G005100",0.8286078312164948,5.336603476912656,6.7535391026588e-5,0.0035026742821101515,"co-expressed"
"CRO-03G032340","CRO-08G005100",0.8505617343446491,5.831695220008093,2.929881986902055e-5,0.0018382507591568772,"co-expressed"
"CRO-04G013510","CRO-08G005100",0.8302120997849713,5.369782002805106,6.379168326961301e-5,0.0033533570999854413,"co-expressed"
"CRO-05G008760","CRO-08G005100",0.9247928575510068,8.763843226647843,4.063906320343912e-7,5.574642490110108e-5,"co-expressed"
"CRO-05G014340","CRO-08G005100",0.8062064548583521,4.913201756002958,1.416812987996097e-4,0.006143460626054695,"co-expressed"
"CRO-05G015990","CRO-08G005100",0.8275521258865176,5.314999474867795,7.009611661956486e-5,0.0036031649863234746,"co-expressed"
"CRO-05G017150","CRO-08G005100",0.7923529907731939,4.682909502669122,2.1411934498149533e-4,0.008369385803900117,"co-expressed"
"CRO-05G023030","CRO-08G005100",0.8183662342972392,5.134290122651965,9.59345596102361e-5,0.004578320175751067,"co-expressed"
"CRO-06G024600","CRO-08G005100",0.8410164166925359,5.604942714812194,4.27679240553926e-5,0.0024641195896583806,"co-expressed"
"CRO-06G024630","CRO-08G005100",0.9047775665013634,7.659875807171375,1.793179842435984e-6,1.9267249913292744e-4,"co-expressed"
"CRO-02G001090","CRO-08G005780",0.9980465842586929,57.59998130693103,2.4012227985080863e-17,3.2528045733530697e-13,"co-expressed"
"CRO-03G003540","CRO-08G005780",0.9979694019012152,56.49142083472643,3.088466568139198e-17,3.8486057774997736e-13,"co-expressed"
"CRO-06G013360","CRO-08G005780",0.9885132105678754,23.58254020585385,2.3532287547941084e-12,2.555835731267338e-9,"co-expressed"
"CRO-06G024620","CRO-08G005780",0.9782399993181852,16.999969849505884,1.460331598872548e-10,7.389540717129535e-8,"co-expressed"
"CRO-07G000280","CRO-08G006150",0.8224174235269245,5.212425646427775,8.371667424841054e-5,0.004127162589250018,"co-expressed"
"CRO-01G032400","CRO-08G006770",0.822209361221287,5.208354201902174,8.431132186124733e-5,0.004149702196906071,"co-expressed"
"CRO-03G003560","CRO-08G006770",0.8434248261223458,5.66035786016146,3.896596853479672e-5,0.002293180306568415,"co-expressed"
"CRO-03G019430","CRO-08G006770",0.7996723644342422,4.801938652266468,1.7281887771319925e-4,0.007128856113174453,"co-expressed"
"CRO-03G030600","CRO-08G006770",0.8865703856205226,6.910113204804948,5.344207665684131e-6,4.728740791518502e-4,"co-expressed"
"CRO-03G030620","CRO-08G006770",0.8863749462141549,6.903003401866851,5.401709491709598e-6,4.769863015949989e-4,"co-expressed"
"CRO-03G032340","CRO-08G006770",0.8745203736270307,6.501445358529705,9.99531529191149e-6,7.836303497911055e-4,"co-expressed"
"CRO-04G013510","CRO-08G006770",0.8717226339940565,6.414373366813288,1.1455053314014437e-5,8.750009735294089e-4,"co-expressed"
"CRO-05G014340","CRO-08G006770",0.8639479831969143,6.185714694968836,1.646697194834025e-5,0.0011688140453707794,"co-expressed"
"CRO-05G015990","CRO-08G006770",0.7949340677129827,4.724238091637364,1.9872580199591257e-4,0.00791256256697626,"co-expressed"
"CRO-05G023030","CRO-08G006770",0.8758263677505146,6.543026533866351,9.368790476740124e-6,7.433856132856289e-4,"co-expressed"
"CRO-06G024600","CRO-08G006770",0.8447771951747434,5.691990068789688,3.695634672081361e-5,0.0022010581843690674,"co-expressed"
"CRO-06G029240","CRO-08G006770",0.9329262582017162,9.341897175775564,1.970216993258226e-7,3.0327885108719305e-5,"co-expressed"
"CRO-03G003560","CRO-08G006910",0.9257683573570926,8.828307464944064,3.742218197846557e-7,5.2015604140203436e-5,"co-expressed"
"CRO-03G003570","CRO-08G006910",0.9413629309014263,10.059798345375315,8.394562442793721e-8,1.485151183738056e-5,"co-expressed"
"CRO-03G003800","CRO-08G006910",0.880407570169003,6.693875089351035,7.4224685174772435e-6,6.163013515794488e-4,"co-expressed"
"CRO-03G019430","CRO-08G006910",0.8683615069670181,6.313211417427818,1.3438273740335177e-5,9.935421878691396e-4,"co-expressed"
"CRO-03G030600","CRO-08G006910",0.9120615553719876,8.019651598589757,1.0884381477088487e-6,1.270522343522823e-4,"co-expressed"
"CRO-03G030620","CRO-08G006910",0.9275341157686634,8.948159854132975,3.21403744476758e-7,4.575281619343362e-5,"co-expressed"
"CRO-03G032340","CRO-08G006910",0.924820530401821,8.765655301512817,4.054472084864752e-7,5.564246216713166e-5,"co-expressed"
"CRO-04G013510","CRO-08G006910",0.9159345780937305,8.228811134438827,8.199832729105936e-7,1.0019000599694494e-4,"co-expressed"
"CRO-05G008760","CRO-08G006910",0.881471694847159,6.730079051967155,7.022208305559565e-6,5.894755278613092e-4,"co-expressed"
"CRO-05G014340","CRO-08G006910",0.9381344299066252,9.76832933457894,1.1799768430233383e-7,1.9726209923596146e-5,"co-expressed"
"CRO-05G015990","CRO-08G006910",0.8694120651485879,6.344439952491846,1.2790021257902e-5,9.549118512416168e-4,"co-expressed"
"CRO-05G017150","CRO-08G006910",0.8303425338864263,5.3724983024903326,6.349496670873467e-5,0.0033426811906289394,"co-expressed"
"CRO-05G023030","CRO-08G006910",0.9294799349542847,9.085215008335608,2.705751720851158e-7,3.956001077824016e-5,"co-expressed"
"CRO-06G024600","CRO-08G006910",0.9284156535251845,9.009584734046788,2.974673123471267e-7,4.2845693666545516e-5,"co-expressed"
"CRO-06G024630","CRO-08G006910",0.7870389048182691,4.5999248602596605,2.4888275174626053e-4,0.009357553694080329,"co-expressed"
"CRO-06G029240","CRO-08G006910",0.9170754341814074,8.29307383594397,7.524090584019291e-7,9.328644679935722e-5,"co-expressed"
"CRO-03G003560","CRO-08G006920",0.938486903614991,9.799065546638518,1.1379368755743152e-7,1.9145070815958773e-5,"co-expressed"
"CRO-03G003570","CRO-08G006920",0.9536516906695721,11.426703067921274,1.8753792482809038e-8,4.237690148880674e-6,"co-expressed"
"CRO-03G003800","CRO-08G006920",0.9026550614608989,7.562350111317678,2.058597772013893e-6,2.1583643856952538e-4,"co-expressed"
"CRO-03G019430","CRO-08G006920",0.8804945883864371,6.696818632071109,7.3890420229671575e-6,6.14160702492845e-4,"co-expressed"
"CRO-03G030600","CRO-08G006920",0.9021316350741192,7.538763827286284,2.128855410938061e-6,2.2182562925286914e-4,"co-expressed"
"CRO-03G030620","CRO-08G006920",0.9121304564532698,8.023256723351272,1.083091087775614e-6,1.2652000151541415e-4,"co-expressed"
"CRO-03G032340","CRO-08G006920",0.9315860667617085,9.239859103100057,2.2332468955203827e-7,3.3664838682053623e-5,"co-expressed"
"CRO-04G013510","CRO-08G006920",0.9240035428558522,8.712558468806042,4.3408435973342785e-7,5.8907613872539895e-5,"co-expressed"
"CRO-05G008760","CRO-08G006920",0.9041390722407338,7.6302148605905815,1.869830629558512e-6,1.9937943559072377e-4,"co-expressed"
"CRO-05G014340","CRO-08G006920",0.9432213005248368,10.238384241817526,6.839941526042567e-8,1.2499018608824297e-5,"co-expressed"
"CRO-05G015990","CRO-08G006920",0.8944898348526674,7.213628867066619,3.405199200708994e-6,3.2657418250094675e-4,"co-expressed"
"CRO-05G017150","CRO-08G006920",0.8517041344368923,5.86016861080308,2.795396014097636e-5,0.0017719129435976575,"co-expressed"
"CRO-05G023030","CRO-08G006920",0.9442207772281576,10.337992424771082,6.109084914625113e-8,1.139516460937972e-5,"co-expressed"
"CRO-06G024600","CRO-08G006920",0.8875904813931129,6.9475051762524815,5.052271256621241e-6,4.5149173102188467e-4,"co-expressed"
"CRO-06G024630","CRO-08G006920",0.8147240890853281,5.066026448790958,1.0813272791141341e-4,0.005013657484998177,"co-expressed"
"CRO-06G029240","CRO-08G006920",0.9106056796002544,7.944407909784303,1.2066864499264843e-6,1.385931778025963e-4,"co-expressed"
"CRO-02G001090","CRO-08G007690",0.9048578407721423,7.663624964755123,1.7837312408227671e-6,1.9182679863354575e-4,"co-expressed"
"CRO-03G003540","CRO-08G007690",0.9046015802107993,7.6516722198627765,1.8140402929938612e-6,1.9450043517096208e-4,"co-expressed"
"CRO-06G013360","CRO-08G007690",0.8905945209125882,7.060459424004996,4.268473586838432e-6,3.931235859141898e-4,"co-expressed"
"CRO-06G024620","CRO-08G007690",0.9204580027922046,8.491315961798268,5.787726481407927e-7,7.500601399116605e-5,"co-expressed"
"CRO-02G001090","CRO-08G008150",0.8899957565358338,7.037598368250453,4.4160309029440074e-6,4.0422981162105913e-4,"co-expressed"
"CRO-03G003540","CRO-08G008150",0.9053608824425871,7.6872222757803685,1.725461754562582e-6,1.8662217981582456e-4,"co-expressed"
"CRO-06G013360","CRO-08G008150",0.8765408053009621,6.566033412998354,9.040083074249902e-6,7.22169585692449e-4,"co-expressed"
"CRO-06G024620","CRO-08G008150",0.8517121553427194,5.860369594273562,2.7944701321529935e-5,0.0017715257521018928,"co-expressed"
"CRO-03G003560","CRO-08G008610",0.9758726663231168,16.115014033639053,2.841229681018137e-10,1.2748126590923689e-7,"co-expressed"
"CRO-03G003570","CRO-08G008610",0.9569083592976934,11.881198874066534,1.1772136387010915e-8,2.8741902598083365e-6,"co-expressed"
"CRO-03G003800","CRO-08G008610",0.968245456172166,13.964152269922705,1.6632233002615853e-9,5.579238927268641e-7,"co-expressed"
"CRO-03G019430","CRO-08G008610",0.9280527653569256,8.984167384626804,3.0713330032756197e-7,4.402087400508307e-5,"co-expressed"
"CRO-03G030600","CRO-08G008610",0.8719549119393925,6.421500948675089,1.1327501882253593e-5,8.671868623290582e-4,"co-expressed"
"CRO-03G030620","CRO-08G008610",0.9213087813468399,8.54309365430951,5.408298869033645e-7,7.08291986034554e-5,"co-expressed"
"CRO-03G032340","CRO-08G008610",0.9602800214661793,12.408120722804176,6.988876581107767e-9,1.854944911210885e-6,"co-expressed"
"CRO-04G013510","CRO-08G008610",0.9492176060443305,10.878041546547845,3.359886279465665e-8,6.899999282436107e-6,"co-expressed"
"CRO-05G008760","CRO-08G008610",0.9641974854380166,13.109566481540044,3.5925545730978438e-9,1.0584260100255846e-6,"co-expressed"
"CRO-05G014340","CRO-08G008610",0.9380297075013292,9.759246350151809,1.1927152817614857e-7,1.990366025523628e-5,"co-expressed"
"CRO-05G015990","CRO-08G008610",0.9046222704890379,7.652635576595497,1.8115773313106857e-6,1.9430119271615848e-4,"co-expressed"
"CRO-05G017150","CRO-08G008610",0.8852095736456148,6.860963764110306,5.755368252194246e-6,5.023189647762178e-4,"co-expressed"
"CRO-05G023030","CRO-08G008610",0.9449087373189181,10.408078618953944,5.6450917604436944e-8,1.065516103065328e-5,"co-expressed"
"CRO-06G024600","CRO-08G008610",0.9462471670059588,10.548157177575746,4.826786166923038e-8,9.351521414317277e-6,"co-expressed"
"CRO-06G024630","CRO-08G008610",0.9114423821428081,7.9874348170342175,1.1374861162081104e-6,1.318641066326411e-4,"co-expressed"
"CRO-06G029240","CRO-08G008610",0.8844133045020355,6.832583352651379,6.007914670082536e-6,5.200564259394108e-4,"co-expressed"
"CRO-01G032400","CRO-08G008690",0.907570962339255,7.793054281706011,1.4879086425547638e-6,1.651009355598679e-4,"co-expressed"
"CRO-03G003150","CRO-08G008690",0.8007047890771846,4.819194017605945,1.6755790489821317e-4,0.006970087802931442,"co-expressed"
"CRO-03G030600","CRO-08G008690",0.811731078973393,5.011268428683664,1.1908341447707992e-4,0.00539038780464021,"co-expressed"
"CRO-03G030620","CRO-08G008690",0.8320248374225224,5.4077891913834994,5.976863013848964e-5,0.003191780226002465,"co-expressed"
"CRO-06G024600","CRO-08G008690",0.8192450339649212,5.151038259892636,9.316725826856831e-5,0.004478946195750471,"co-expressed"
"CRO-02G001090","CRO-08G008710",0.9972641573067671,48.64280056577564,2.1406649208765704e-16,1.6864765580671194e-12,"co-expressed"
"CRO-03G003540","CRO-08G008710",0.9968357718038519,45.2157999186725,5.504946995298092e-16,3.517614212833589e-12,"co-expressed"
"CRO-06G013360","CRO-08G008710",0.9882145086306067,23.276487021858674,2.7785758335708364e-12,2.9258949876681665e-9,"co-expressed"
"CRO-06G024620","CRO-08G008710",0.9869217172664594,22.074386513154906,5.448753450763364e-12,5.014569844161006e-9,"co-expressed"
